trip_id,start_time,end_time,headway_secs
40.942855,20:30:00,25:30:00,2800
50.942855,04:30:00,08:30:00,1200
50.942855,08:30:00,20:30:00,1800
50.942855,20:30:00,25:30:00,2800
60.942855,04:30:00,08:30:00,1200
60.942855,08:30:00,20:30:00,1800
60.942855,20:30:00,25:30:00,2800
70.942855,04:30:00,08:30:00,1200
70.942855,08:30:00,20:30:00,1800
70.942855,20:30:00,25:30:00,2800
80.942855,04:30:00,08:30:00,1200
80.942855,08:30:00,20:30:00,1800
80.942855,20:30:00,25:30:00,2800
90.942855,04:30:00,08:30:00,1200
90.942855,08:30:00,20:30:00,1800
90.942855,20:30:00,25:30:00,2800
100.942855,04:30:00,08:30:00,1200
100.942855,08:30:00,20:30:00,1800
100.942855,20:30:00,25:30:00,2800
110.942855,04:30:00,08:30:00,1200
110.942855,08:30:00,20:30:00,1800
110.942855,20:30:00,25:30:00,2800
120.942855,04:30:00,08:30:00,1200
120.942855,08:30:00,20:30:00,1800
120.942855,20:30:00,25:30:00,2800
130.942855,04:30:00,08:30:00,1200
130.942855,08:30:00,20:30:00,1800
130.942855,20:30:00,25:30:00,2800
140.942855,04:30:00,08:30:00,1200
140.942855,08:30:00,20:30:00,1800
140.942855,20:30:00,25:30:00,2800
150.942855,04:30:00,08:30:00,1200
150.942855,08:30:00,20:30:00,1800
150.942855,20:30:00,25:30:00,2800
160.942855,04:30:00,08:30:00,1200
160.942855,08:30:00,20:30:00,1800
160.942855,20:30:00,25:30:00,2800
170.942855,04:30:00,08:30:00,1200
170.942855,08:30:00,20:30:00,1800
170.942855,20:30:00,25:30:00,2800
180.942855,04:30:00,08:30:00,1200
180.942855,08:30:00,20:30:00,1800
180.942855,20:30:00,25:30:00,2800
190.942855,04:30:00,08:30:00,1200
190.942855,08:30:00,20:30:00,1800
190.942855,20:30:00,25:30:00,2800
200.942855,04:30:00,08:30:00,1200
200.942855,08:30:00,20:30:00,1800
200.942855,20:30:00,25:30:00,2800
210.942855,04:30:00,08:30:00,1200
210.942855,08:30:00,20:30:00,1800
210.942855,20:30:00,25:30:00,2800
220.942855,04:30:00,08:30:00,1200
220.942855,08:30:00,20:30:00,1800
220.942855,20:30:00,25:30:00,2800
230.942855,04:30:00,08:30:00,1200
230.942855,08:30:00,20:30:00,1800
230.942855,20:30:00,25:30:00,2800
240.942855,04:30:00,08:30:00,1200
240.942855,08:30:00,20:30:00,1800
240.942855,20:30:00,25:30:00,2800
250.942855,04:30:00,08:30:00,1200
250.942855,08:30:00,20:30:00,1800
250.942855,20:30:00,25:30:00,2800
260.942855,04:30:00,08:30:00,1200
260.942855,08:30:00,20:30:00,1800
260.942855,20:30:00,25:30:00,2800
270.942855,04:30:00,08:30:00,1200
270.942855,08:30:00,20:30:00,1800
270.942855,20:30:00,25:30:00,2800
280.942855,04:30:00,08:30:00,1200
280.942855,08:30:00,20:30:00,1800
280.942855,20:30:00,25:30:00,2800
290.942855,04:30:00,08:30:00,1200
290.942855,08:30:00,20:30:00,1800
290.942855,20:30:00,25:30:00,2800
300.942855,04:30:00,08:30:00,1200
300.942855,08:30:00,20:30:00,1800
300.942855,20:30:00,25:30:00,2800
310.942855,04:30:00,08:30:00,1200
310.942855,08:30:00,20:30:00,1800
310.942855,20:30:00,25:30:00,2800
320.942855,04:30:00,08:30:00,1200
320.942855,08:30:00,20:30:00,1800
320.942855,20:30:00,25:30:00,2800
330.942855,04:30:00,08:30:00,1200
330.942855,08:30:00,20:30:00,1800
330.942855,20:30:00,25:30:00,2800
340.942855,04:30:00,08:30:00,1200
340.942855,08:30:00,20:30:00,1800
340.942855,20:30:00,25:30:00,2800
350.942855,04:30:00,08:30:00,1200
350.942855,08:30:00,20:30:00,1800
350.942855,20:30:00,25:30:00,2800
360.942855,04:30:00,08:30:00,1200
360.942855,08:30:00,20:30:00,1800
360.942855,20:30:00,25:30:00,2800
370.942855,04:30:00,08:30:00,1200
370.942855,08:30:00,20:30:00,1800
370.942855,20:30:00,25:30:00,2800
380.942855,04:30:00,08:30:00,1200
380.942855,08:30:00,20:30:00,1800
380.942855,20:30:00,25:30:00,2800
390.942855,04:30:00,08:30:00,1200
390.942855,08:30:00,20:30:00,1800
390.942855,20:30:00,25:30:00,2800
400.942855,04:30:00,08:30:00,1200
400.942855,08:30:00,20:30:00,1800
400.942855,20:30:00,25:30:00,2800
410.942855,04:30:00,08:30:00,1200
410.942855,08:30:00,20:30:00,1800
410.942855,20:30:00,25:30:00,2800
420.942855,04:30:00,08:30:00,1200
420.942855,08:30:00,20:30:00,1800
420.942855,20:30:00,25:30:00,2800
430.942855,04:30:00,08:30:00,1200
430.942855,08:30:00,20:30:00,1800
430.942855,20:30:00,25:30:00,2800
440.942855,04:30:00,08:30:00,1200
440.942855,08:30:00,20:30:00,1800
440.942855,20:30:00,25:30:00,2800
450.942855,04:30:00,08:30:00,1200
450.942855,08:30:00,20:30:00,1800
450.942855,20:30:00,25:30:00,2800
460.942855,04:30:00,08:30:00,1200
460.942855,08:30:00,20:30:00,1800
460.942855,20:30:00,25:30:00,2800
470.942855,04:30:00,08:30:00,1200
470.942855,08:30:00,20:30:00,1800
470.942855,20:30:00,25:30:00,2800
480.942855,04:30:00,08:30:00,1200
480.942855,08:30:00,20:30:00,1800
480.942855,20:30:00,25:30:00,2800
490.942855,04:30:00,08:30:00,1200
490.942855,08:30:00,20:30:00,1800
490.942855,20:30:00,25:30:00,2800
500.942855,04:30:00,08:30:00,1200
500.942855,08:30:00,20:30:00,1800
500.942855,20:30:00,25:30:00,2800
510.942855,04:30:00,08:30:00,1200
510.942855,08:30:00,20:30:00,1800
510.942855,20:30:00,25:30:00,2800
520.942855,04:30:00,08:30:00,1200
520.942855,08:30:00,20:30:00,1800
520.942855,20:30:00,25:30:00,2800
530.942855,04:30:00,08:30:00,1200
530.942855,08:30:00,20:30:00,1800
530.942855,20:30:00,25:30:00,2800
540.942855,04:30:00,08:30:00,1200
540.942855,08:30:00,20:30:00,1800
540.942855,20:30:00,25:30:00,2800
11.942855,04:30:00,08:30:00,1200
11.942855,08:30:00,20:30:00,1800
11.942855,20:30:00,25:30:00,2800
21.942855,04:30:00,08:30:00,1200
21.942855,08:30:00,20:30:00,1800
21.942855,20:30:00,25:30:00,2800
31.942855,04:30:00,08:30:00,1200
31.942855,08:30:00,20:30:00,1800
31.942855,20:30:00,25:30:00,2800
41.942855,04:30:00,08:30:00,1200
41.942855,08:30:00,20:30:00,1800
41.942855,20:30:00,25:30:00,2800
51.942855,04:30:00,08:30:00,1200
51.942855,08:30:00,20:30:00,1800
51.942855,20:30:00,25:30:00,2800
61.942855,04:30:00,08:30:00,1200
61.942855,08:30:00,20:30:00,1800
61.942855,20:30:00,25:30:00,2800
71.942855,04:30:00,08:30:00,1200
71.942855,08:30:00,20:30:00,1800
71.942855,20:30:00,25:30:00,2800
81.942855,04:30:00,08:30:00,1200
81.942855,08:30:00,20:30:00,1800
81.942855,20:30:00,25:30:00,2800
91.942855,04:30:00,08:30:00,1200
91.942855,08:30:00,20:30:00,1800
91.942855,20:30:00,25:30:00,2800
101.942855,04:30:00,08:30:00,1200
101.942855,08:30:00,20:30:00,1800
101.942855,20:30:00,25:30:00,2800
111.942855,04:30:00,08:30:00,1200
111.942855,08:30:00,20:30:00,1800
111.942855,20:30:00,25:30:00,2800
121.942855,04:30:00,08:30:00,1200
121.942855,08:30:00,20:30:00,1800
121.942855,20:30:00,25:30:00,2800
131.942855,04:30:00,08:30:00,1200
131.942855,08:30:00,20:30:00,1800
131.942855,20:30:00,25:30:00,2800
141.942855,04:30:00,08:30:00,1200
141.942855,08:30:00,20:30:00,1800
141.942855,20:30:00,25:30:00,2800
151.942855,04:30:00,08:30:00,1200
151.942855,08:30:00,20:30:00,1800
151.942855,20:30:00,25:30:00,2800
161.942855,04:30:00,08:30:00,1200
161.942855,08:30:00,20:30:00,1800
161.942855,20:30:00,25:30:00,2800
171.942855,04:30:00,08:30:00,1200
171.942855,08:30:00,20:30:00,1800
171.942855,20:30:00,25:30:00,2800
181.942855,04:30:00,08:30:00,1200
181.942855,08:30:00,20:30:00,1800
181.942855,20:30:00,25:30:00,2800
191.942855,04:30:00,08:30:00,1200
191.942855,08:30:00,20:30:00,1800
191.942855,20:30:00,25:30:00,2800
201.942855,04:30:00,08:30:00,1200
201.942855,08:30:00,20:30:00,1800
201.942855,20:30:00,25:30:00,2800
211.942855,04:30:00,08:30:00,1200
211.942855,08:30:00,20:30:00,1800
211.942855,20:30:00,25:30:00,2800
221.942855,04:30:00,08:30:00,1200
221.942855,08:30:00,20:30:00,1800
221.942855,20:30:00,25:30:00,2800
231.942855,04:30:00,08:30:00,1200
231.942855,08:30:00,20:30:00,1800
231.942855,20:30:00,25:30:00,2800
241.942855,04:30:00,08:30:00,1200
241.942855,08:30:00,20:30:00,1800
241.942855,20:30:00,25:30:00,2800
251.942855,04:30:00,08:30:00,1200
251.942855,08:30:00,20:30:00,1800
251.942855,20:30:00,25:30:00,2800
261.942855,04:30:00,08:30:00,1200
261.942855,08:30:00,20:30:00,1800
261.942855,20:30:00,25:30:00,2800
271.942855,04:30:00,08:30:00,1200
271.942855,08:30:00,20:30:00,1800
271.942855,20:30:00,25:30:00,2800
281.942855,04:30:00,08:30:00,1200
281.942855,08:30:00,20:30:00,1800
281.942855,20:30:00,25:30:00,2800
291.942855,04:30:00,08:30:00,1200
291.942855,08:30:00,20:30:00,1800
291.942855,20:30:00,25:30:00,2800
301.942855,04:30:00,08:30:00,1200
301.942855,08:30:00,20:30:00,1800
301.942855,20:30:00,25:30:00,2800
311.942855,04:30:00,08:30:00,1200
311.942855,08:30:00,20:30:00,1800
311.942855,20:30:00,25:30:00,2800
321.942855,04:30:00,08:30:00,1200
321.942855,08:30:00,20:30:00,1800
321.942855,20:30:00,25:30:00,2800
331.942855,04:30:00,08:30:00,1200
331.942855,08:30:00,20:30:00,1800
331.942855,20:30:00,25:30:00,2800
341.942855,04:30:00,08:30:00,1200
341.942855,08:30:00,20:30:00,1800
341.942855,20:30:00,25:30:00,2800
351.942855,04:30:00,08:30:00,1200
351.942855,08:30:00,20:30:00,1800
351.942855,20:30:00,25:30:00,2800
361.942855,04:30:00,08:30:00,1200
361.942855,08:30:00,20:30:00,1800
361.942855,20:30:00,25:30:00,2800
371.942855,04:30:00,08:30:00,1200
371.942855,08:30:00,20:30:00,1800
371.942855,20:30:00,25:30:00,2800
381.942855,04:30:00,08:30:00,1200
381.942855,08:30:00,20:30:00,1800
381.942855,20:30:00,25:30:00,2800
391.942855,04:30:00,08:30:00,1200
391.942855,08:30:00,20:30:00,1800
391.942855,20:30:00,25:30:00,2800
401.942855,04:30:00,08:30:00,1200
401.942855,08:30:00,20:30:00,1800
401.942855,20:30:00,25:30:00,2800
411.942855,04:30:00,08:30:00,1200
411.942855,08:30:00,20:30:00,1800
411.942855,20:30:00,25:30:00,2800
421.942855,04:30:00,08:30:00,1200
421.942855,08:30:00,20:30:00,1800
421.942855,20:30:00,25:30:00,2800
431.942855,04:30:00,08:30:00,1200
431.942855,08:30:00,20:30:00,1800
431.942855,20:30:00,25:30:00,2800
441.942855,04:30:00,08:30:00,1200
441.942855,08:30:00,20:30:00,1800
441.942855,20:30:00,25:30:00,2800
451.942855,04:30:00,08:30:00,1200
451.942855,08:30:00,20:30:00,1800
451.942855,20:30:00,25:30:00,2800
461.942855,04:30:00,08:30:00,1200
461.942855,08:30:00,20:30:00,1800
461.942855,20:30:00,25:30:00,2800
471.942855,04:30:00,08:30:00,1200
471.942855,08:30:00,20:30:00,1800
471.942855,20:30:00,25:30:00,2800
481.942855,04:30:00,08:30:00,1200
481.942855,08:30:00,20:30:00,1800
481.942855,20:30:00,25:30:00,2800
491.942855,04:30:00,08:30:00,1200
491.942855,08:30:00,20:30:00,1800
491.942855,20:30:00,25:30:00,2800
501.942855,04:30:00,08:30:00,1200
501.942855,08:30:00,20:30:00,1800
501.942855,20:30:00,25:30:00,2800
511.942855,04:30:00,08:30:00,1200
511.942855,08:30:00,20:30:00,1800
511.942855,20:30:00,25:30:00,2800
521.942855,04:30:00,08:30:00,1200
521.942855,08:30:00,20:30:00,1800
521.942855,20:30:00,25:30:00,2800
531.942855,04:30:00,08:30:00,1200
531.942855,08:30:00,20:30:00,1800
531.942855,20:30:00,25:30:00,2800
541.942855,04:30:00,08:30:00,1200
541.942855,08:30:00,20:30:00,1800
541.942855,20:30:00,25:30:00,2800
10.1108389,04:30:00,08:30:00,1200
10.1108389,08:30:00,20:30:00,1800
10.1108389,20:30:00,25:30:00,2800
20.1108389,04:30:00,08:30:00,1200
20.1108389,08:30:00,20:30:00,1800
20.1108389,20:30:00,25:30:00,2800
30.1108389,04:30:00,08:30:00,1200
30.1108389,08:30:00,20:30:00,1800
30.1108389,20:30:00,25:30:00,2800
40.1108389,04:30:00,08:30:00,1200
40.1108389,08:30:00,20:30:00,1800
40.1108389,20:30:00,25:30:00,2800
50.1108389,04:30:00,08:30:00,1200
50.1108389,08:30:00,20:30:00,1800
50.1108389,20:30:00,25:30:00,2800
60.1108389,04:30:00,08:30:00,1200
60.1108389,08:30:00,20:30:00,1800
60.1108389,20:30:00,25:30:00,2800
70.1108389,04:30:00,08:30:00,1200
70.1108389,08:30:00,20:30:00,1800
70.1108389,20:30:00,25:30:00,2800
80.1108389,04:30:00,08:30:00,1200
80.1108389,08:30:00,20:30:00,1800
80.1108389,20:30:00,25:30:00,2800
90.1108389,04:30:00,08:30:00,1200
90.1108389,08:30:00,20:30:00,1800
90.1108389,20:30:00,25:30:00,2800
100.1108389,04:30:00,08:30:00,1200
100.1108389,08:30:00,20:30:00,1800
100.1108389,20:30:00,25:30:00,2800
110.1108389,04:30:00,08:30:00,1200
110.1108389,08:30:00,20:30:00,1800
110.1108389,20:30:00,25:30:00,2800
120.1108389,04:30:00,08:30:00,1200
120.1108389,08:30:00,20:30:00,1800
120.1108389,20:30:00,25:30:00,2800
130.1108389,04:30:00,08:30:00,1200
130.1108389,08:30:00,20:30:00,1800
130.1108389,20:30:00,25:30:00,2800
140.1108389,04:30:00,08:30:00,1200
140.1108389,08:30:00,20:30:00,1800
140.1108389,20:30:00,25:30:00,2800
150.1108389,04:30:00,08:30:00,1200
150.1108389,08:30:00,20:30:00,1800
150.1108389,20:30:00,25:30:00,2800
160.1108389,04:30:00,08:30:00,1200
160.1108389,08:30:00,20:30:00,1800
160.1108389,20:30:00,25:30:00,2800
170.1108389,04:30:00,08:30:00,1200
170.1108389,08:30:00,20:30:00,1800
170.1108389,20:30:00,25:30:00,2800
180.1108389,04:30:00,08:30:00,1200
180.1108389,08:30:00,20:30:00,1800
180.1108389,20:30:00,25:30:00,2800
190.1108389,04:30:00,08:30:00,1200
190.1108389,08:30:00,20:30:00,1800
190.1108389,20:30:00,25:30:00,2800
200.1108389,04:30:00,08:30:00,1200
200.1108389,08:30:00,20:30:00,1800
200.1108389,20:30:00,25:30:00,2800
210.1108389,04:30:00,08:30:00,1200
210.1108389,08:30:00,20:30:00,1800
210.1108389,20:30:00,25:30:00,2800
220.1108389,04:30:00,08:30:00,1200
220.1108389,08:30:00,20:30:00,1800
220.1108389,20:30:00,25:30:00,2800
230.1108389,04:30:00,08:30:00,1200
230.1108389,08:30:00,20:30:00,1800
230.1108389,20:30:00,25:30:00,2800
240.1108389,04:30:00,08:30:00,1200
240.1108389,08:30:00,20:30:00,1800
240.1108389,20:30:00,25:30:00,2800
250.1108389,04:30:00,08:30:00,1200
250.1108389,08:30:00,20:30:00,1800
250.1108389,20:30:00,25:30:00,2800
260.1108389,04:30:00,08:30:00,1200
260.1108389,08:30:00,20:30:00,1800
260.1108389,20:30:00,25:30:00,2800
270.1108389,04:30:00,08:30:00,1200
270.1108389,08:30:00,20:30:00,1800
270.1108389,20:30:00,25:30:00,2800
280.1108389,04:30:00,08:30:00,1200
280.1108389,08:30:00,20:30:00,1800
280.1108389,20:30:00,25:30:00,2800
290.1108389,04:30:00,08:30:00,1200
290.1108389,08:30:00,20:30:00,1800
290.1108389,20:30:00,25:30:00,2800
300.1108389,04:30:00,08:30:00,1200
300.1108389,08:30:00,20:30:00,1800
300.1108389,20:30:00,25:30:00,2800
310.1108389,04:30:00,08:30:00,1200
310.1108389,08:30:00,20:30:00,1800
310.1108389,20:30:00,25:30:00,2800
320.1108389,04:30:00,08:30:00,1200
320.1108389,08:30:00,20:30:00,1800
320.1108389,20:30:00,25:30:00,2800
330.1108389,04:30:00,08:30:00,1200
330.1108389,08:30:00,20:30:00,1800
330.1108389,20:30:00,25:30:00,2800
340.1108389,04:30:00,08:30:00,1200
340.1108389,08:30:00,20:30:00,1800
340.1108389,20:30:00,25:30:00,2800
350.1108389,04:30:00,08:30:00,1200
350.1108389,08:30:00,20:30:00,1800
350.1108389,20:30:00,25:30:00,2800
360.1108389,04:30:00,08:30:00,1200
360.1108389,08:30:00,20:30:00,1800
360.1108389,20:30:00,25:30:00,2800
370.1108389,04:30:00,08:30:00,1200
370.1108389,08:30:00,20:30:00,1800
370.1108389,20:30:00,25:30:00,2800
380.1108389,04:30:00,08:30:00,1200
380.1108389,08:30:00,20:30:00,1800
380.1108389,20:30:00,25:30:00,2800
390.1108389,04:30:00,08:30:00,1200
390.1108389,08:30:00,20:30:00,1800
390.1108389,20:30:00,25:30:00,2800
400.1108389,04:30:00,08:30:00,1200
400.1108389,08:30:00,20:30:00,1800
400.1108389,20:30:00,25:30:00,2800
410.1108389,04:30:00,08:30:00,1200
410.1108389,08:30:00,20:30:00,1800
410.1108389,20:30:00,25:30:00,2800
420.1108389,04:30:00,08:30:00,1200
420.1108389,08:30:00,20:30:00,1800
420.1108389,20:30:00,25:30:00,2800
430.1108389,04:30:00,08:30:00,1200
430.1108389,08:30:00,20:30:00,1800
430.1108389,20:30:00,25:30:00,2800
440.1108389,04:30:00,08:30:00,1200
440.1108389,08:30:00,20:30:00,1800
440.1108389,20:30:00,25:30:00,2800
450.1108389,04:30:00,08:30:00,1200
450.1108389,08:30:00,20:30:00,1800
450.1108389,20:30:00,25:30:00,2800
460.1108389,04:30:00,08:30:00,1200
460.1108389,08:30:00,20:30:00,1800
460.1108389,20:30:00,25:30:00,2800
470.1108389,04:30:00,08:30:00,1200
470.1108389,08:30:00,20:30:00,1800
470.1108389,20:30:00,25:30:00,2800
480.1108389,04:30:00,08:30:00,1200
480.1108389,08:30:00,20:30:00,1800
480.1108389,20:30:00,25:30:00,2800
490.1108389,04:30:00,08:30:00,1200
490.1108389,08:30:00,20:30:00,1800
490.1108389,20:30:00,25:30:00,2800
500.1108389,04:30:00,08:30:00,1200
500.1108389,08:30:00,20:30:00,1800
500.1108389,20:30:00,25:30:00,2800
510.1108389,04:30:00,08:30:00,1200
510.1108389,08:30:00,20:30:00,1800
510.1108389,20:30:00,25:30:00,2800
520.1108389,04:30:00,08:30:00,1200
520.1108389,08:30:00,20:30:00,1800
520.1108389,20:30:00,25:30:00,2800
530.1108389,04:30:00,08:30:00,1200
530.1108389,08:30:00,20:30:00,1800
530.1108389,20:30:00,25:30:00,2800
540.1108389,04:30:00,08:30:00,1200
540.1108389,08:30:00,20:30:00,1800
540.1108389,20:30:00,25:30:00,2800
11.1108389,04:30:00,08:30:00,1200
11.1108389,08:30:00,20:30:00,1800
11.1108389,20:30:00,25:30:00,2800
21.1108389,04:30:00,08:30:00,1200
21.1108389,08:30:00,20:30:00,1800
21.1108389,20:30:00,25:30:00,2800
31.1108389,04:30:00,08:30:00,1200
31.1108389,08:30:00,20:30:00,1800
31.1108389,20:30:00,25:30:00,2800
41.1108389,04:30:00,08:30:00,1200
41.1108389,08:30:00,20:30:00,1800
41.1108389,20:30:00,25:30:00,2800
51.1108389,04:30:00,08:30:00,1200
51.1108389,08:30:00,20:30:00,1800
51.1108389,20:30:00,25:30:00,2800
61.1108389,04:30:00,08:30:00,1200
61.1108389,08:30:00,20:30:00,1800
61.1108389,20:30:00,25:30:00,2800
71.1108389,04:30:00,08:30:00,1200
71.1108389,08:30:00,20:30:00,1800
71.1108389,20:30:00,25:30:00,2800
81.1108389,04:30:00,08:30:00,1200
81.1108389,08:30:00,20:30:00,1800
81.1108389,20:30:00,25:30:00,2800
91.1108389,04:30:00,08:30:00,1200
91.1108389,08:30:00,20:30:00,1800
91.1108389,20:30:00,25:30:00,2800
101.1108389,04:30:00,08:30:00,1200
101.1108389,08:30:00,20:30:00,1800
101.1108389,20:30:00,25:30:00,2800
111.1108389,04:30:00,08:30:00,1200
111.1108389,08:30:00,20:30:00,1800
111.1108389,20:30:00,25:30:00,2800
121.1108389,04:30:00,08:30:00,1200
121.1108389,08:30:00,20:30:00,1800
121.1108389,20:30:00,25:30:00,2800
131.1108389,04:30:00,08:30:00,1200
131.1108389,08:30:00,20:30:00,1800
131.1108389,20:30:00,25:30:00,2800
141.1108389,04:30:00,08:30:00,1200
141.1108389,08:30:00,20:30:00,1800
141.1108389,20:30:00,25:30:00,2800
151.1108389,04:30:00,08:30:00,1200
151.1108389,08:30:00,20:30:00,1800
151.1108389,20:30:00,25:30:00,2800
161.1108389,04:30:00,08:30:00,1200
161.1108389,08:30:00,20:30:00,1800
161.1108389,20:30:00,25:30:00,2800
171.1108389,04:30:00,08:30:00,1200
171.1108389,08:30:00,20:30:00,1800
171.1108389,20:30:00,25:30:00,2800
181.1108389,04:30:00,08:30:00,1200
181.1108389,08:30:00,20:30:00,1800
181.1108389,20:30:00,25:30:00,2800
191.1108389,04:30:00,08:30:00,1200
191.1108389,08:30:00,20:30:00,1800
191.1108389,20:30:00,25:30:00,2800
201.1108389,04:30:00,08:30:00,1200
201.1108389,08:30:00,20:30:00,1800
201.1108389,20:30:00,25:30:00,2800
211.1108389,04:30:00,08:30:00,1200
211.1108389,08:30:00,20:30:00,1800
211.1108389,20:30:00,25:30:00,2800
221.1108389,04:30:00,08:30:00,1200
221.1108389,08:30:00,20:30:00,1800
221.1108389,20:30:00,25:30:00,2800
231.1108389,04:30:00,08:30:00,1200
231.1108389,08:30:00,20:30:00,1800
231.1108389,20:30:00,25:30:00,2800
241.1108389,04:30:00,08:30:00,1200
241.1108389,08:30:00,20:30:00,1800
241.1108389,20:30:00,25:30:00,2800
251.1108389,04:30:00,08:30:00,1200
251.1108389,08:30:00,20:30:00,1800
251.1108389,20:30:00,25:30:00,2800
261.1108389,04:30:00,08:30:00,1200
261.1108389,08:30:00,20:30:00,1800
261.1108389,20:30:00,25:30:00,2800
271.1108389,04:30:00,08:30:00,1200
271.1108389,08:30:00,20:30:00,1800
271.1108389,20:30:00,25:30:00,2800
281.1108389,04:30:00,08:30:00,1200
281.1108389,08:30:00,20:30:00,1800
281.1108389,20:30:00,25:30:00,2800
291.1108389,04:30:00,08:30:00,1200
291.1108389,08:30:00,20:30:00,1800
291.1108389,20:30:00,25:30:00,2800
301.1108389,04:30:00,08:30:00,1200
301.1108389,08:30:00,20:30:00,1800
301.1108389,20:30:00,25:30:00,2800
311.1108389,04:30:00,08:30:00,1200
311.1108389,08:30:00,20:30:00,1800
311.1108389,20:30:00,25:30:00,2800
321.1108389,04:30:00,08:30:00,1200
321.1108389,08:30:00,20:30:00,1800
321.1108389,20:30:00,25:30:00,2800
331.1108389,04:30:00,08:30:00,1200
331.1108389,08:30:00,20:30:00,1800
331.1108389,20:30:00,25:30:00,2800
341.1108389,04:30:00,08:30:00,1200
341.1108389,08:30:00,20:30:00,1800
341.1108389,20:30:00,25:30:00,2800
351.1108389,04:30:00,08:30:00,1200
351.1108389,08:30:00,20:30:00,1800
351.1108389,20:30:00,25:30:00,2800
361.1108389,04:30:00,08:30:00,1200
361.1108389,08:30:00,20:30:00,1800
361.1108389,20:30:00,25:30:00,2800
371.1108389,04:30:00,08:30:00,1200
371.1108389,08:30:00,20:30:00,1800
371.1108389,20:30:00,25:30:00,2800
381.1108389,04:30:00,08:30:00,1200
381.1108389,08:30:00,20:30:00,1800
381.1108389,20:30:00,25:30:00,2800
391.1108389,04:30:00,08:30:00,1200
391.1108389,08:30:00,20:30:00,1800
391.1108389,20:30:00,25:30:00,2800
401.1108389,04:30:00,08:30:00,1200
401.1108389,08:30:00,20:30:00,1800
401.1108389,20:30:00,25:30:00,2800
411.1108389,04:30:00,08:30:00,1200
411.1108389,08:30:00,20:30:00,1800
411.1108389,20:30:00,25:30:00,2800
421.1108389,04:30:00,08:30:00,1200
421.1108389,08:30:00,20:30:00,1800
421.1108389,20:30:00,25:30:00,2800
431.1108389,04:30:00,08:30:00,1200
431.1108389,08:30:00,20:30:00,1800
431.1108389,20:30:00,25:30:00,2800
441.1108389,04:30:00,08:30:00,1200
441.1108389,08:30:00,20:30:00,1800
441.1108389,20:30:00,25:30:00,2800
451.1108389,04:30:00,08:30:00,1200
451.1108389,08:30:00,20:30:00,1800
451.1108389,20:30:00,25:30:00,2800
461.1108389,04:30:00,08:30:00,1200
461.1108389,08:30:00,20:30:00,1800
461.1108389,20:30:00,25:30:00,2800
471.1108389,04:30:00,08:30:00,1200
471.1108389,08:30:00,20:30:00,1800
471.1108389,20:30:00,25:30:00,2800
481.1108389,04:30:00,08:30:00,1200
481.1108389,08:30:00,20:30:00,1800
481.1108389,20:30:00,25:30:00,2800
491.1108389,04:30:00,08:30:00,1200
491.1108389,08:30:00,20:30:00,1800
491.1108389,20:30:00,25:30:00,2800
501.1108389,04:30:00,08:30:00,1200
501.1108389,08:30:00,20:30:00,1800
501.1108389,20:30:00,25:30:00,2800
511.1108389,04:30:00,08:30:00,1200
511.1108389,08:30:00,20:30:00,1800
511.1108389,20:30:00,25:30:00,2800
521.1108389,04:30:00,08:30:00,1200
521.1108389,08:30:00,20:30:00,1800
521.1108389,20:30:00,25:30:00,2800
531.1108389,04:30:00,08:30:00,1200
531.1108389,08:30:00,20:30:00,1800
531.1108389,20:30:00,25:30:00,2800
541.1108389,04:30:00,08:30:00,1200
541.1108389,08:30:00,20:30:00,1800
541.1108389,20:30:00,25:30:00,2800
10.1108397,04:30:00,08:30:00,1200
10.1108397,08:30:00,20:30:00,1800
10.1108397,20:30:00,25:30:00,2800
20.1108397,04:30:00,08:30:00,1200
20.1108397,08:30:00,20:30:00,1800
20.1108397,20:30:00,25:30:00,2800
30.1108397,04:30:00,08:30:00,1200
30.1108397,08:30:00,20:30:00,1800
30.1108397,20:30:00,25:30:00,2800
40.1108397,04:30:00,08:30:00,1200
40.1108397,08:30:00,20:30:00,1800
40.1108397,20:30:00,25:30:00,2800
50.1108397,04:30:00,08:30:00,1200
50.1108397,08:30:00,20:30:00,1800
50.1108397,20:30:00,25:30:00,2800
60.1108397,04:30:00,08:30:00,1200
60.1108397,08:30:00,20:30:00,1800
60.1108397,20:30:00,25:30:00,2800
70.1108397,04:30:00,08:30:00,1200
70.1108397,08:30:00,20:30:00,1800
70.1108397,20:30:00,25:30:00,2800
80.1108397,04:30:00,08:30:00,1200
80.1108397,08:30:00,20:30:00,1800
80.1108397,20:30:00,25:30:00,2800
90.1108397,04:30:00,08:30:00,1200
90.1108397,08:30:00,20:30:00,1800
90.1108397,20:30:00,25:30:00,2800
100.1108397,04:30:00,08:30:00,1200
100.1108397,08:30:00,20:30:00,1800
100.1108397,20:30:00,25:30:00,2800
110.1108397,04:30:00,08:30:00,1200
110.1108397,08:30:00,20:30:00,1800
110.1108397,20:30:00,25:30:00,2800
120.1108397,04:30:00,08:30:00,1200
120.1108397,08:30:00,20:30:00,1800
120.1108397,20:30:00,25:30:00,2800
130.1108397,04:30:00,08:30:00,1200
130.1108397,08:30:00,20:30:00,1800
130.1108397,20:30:00,25:30:00,2800
140.1108397,04:30:00,08:30:00,1200
140.1108397,08:30:00,20:30:00,1800
140.1108397,20:30:00,25:30:00,2800
150.1108397,04:30:00,08:30:00,1200
